url,status
https://wakoshi-naika.com/,benign
https://www.novostroy-spb.ru/,benign
https://new.express.adobe.com/webpage/vqHaQjGXVS7ep,phishing
https://www.foodhealthandtravel.com/,benign
https://ai-smartfixdecentralised.pages.dev/,phishing
https://jsbbwlkj.com/,benign
http://ww25.msg8.site/?subid1=20240323-0459-006b-bd35-bd767a86b6fd,benign
https://www.maritimemuseum.co.nz:443/,benign
https://www.wa-pedia.com/,benign
https://mail-101541.weeblysite.com/,phishing
https://leadconveyancing.com.au/,benign
https://rcav.pages.dev/,phishing
https://www.27labs.com/,benign
https://ipfs.eth.aragon.network/ipfs/bafybeidwjdwmnmxnq44vv73yvmq233xwr4yt3vhuqgyygnk4mrdffxeswm/,phishing
https://sp280701.sitebeat.crazydomains.com/,phishing
https://krasproc.ru/,benign
https://www.imaios.com/en,benign
https://borderlessmag.org/,benign
https://attcom-105702.weeblysite.com/,phishing
https://docs.google.com/presentation/d/e/2PACX-1vQ1svXve61JrMAwR8H2tiFdCeUb27m0bv1P8wEaaOXsSmfHrQcc3o-VIKSBlM_awnVrNSLZl5ZB_Qov/pub?start=false&amp;loop=false&amp;delayms=3000,phishing
https://synslabs.firebaseapp.com/wallet/connect/import/5,phishing
https://crossfit505.com.au/,benign
https://amopicpay.com/index.php,phishing
https://juno-109778.square.site/,phishing
https://appurl.io/wspBgVt52Q,phishing
https://docs.google.com/presentation/d/e/2PACX-1vRrTRaJTIArcCkpak6yPafBAyvFyq1LuJS-_arCmTZpamIK1lw6Wl8z0Dd2Y3MliDeFneruw-8HS_cI/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,phishing
https://docs.google.com/presentation/d/e/2PACX-1vSa2u2aZjx6ENT3sxQkjCTxiQJurgpj_NdtMfV8BPdjLaznoSjfRAUyUY4edvg3RAy_kNzUSkOvnICf/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,phishing
http://optikgeneral.com/Webmail/68/Webmail/webmail.php,phishing
https://www.toolboxbuzz.com/,benign
https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fsites.google.com%2Fview%2Fportail-orange-02%2Faccueil%3Fauthuser%3D4&followup=https%3A%2F%2Fsites.google.com%2Fview%2Fportail-orange-02%2Faccueil%3Fauthuser%3D4&ifkv=ARZ0qKJjG7HDd0D-TKrTgg1YdtTNtymhTNaHH_jbBdy4fg680TYN6trC66XK9KpBjrhiM_gzxn4R&osid=1&passive=1209600&flowName=GlifWebSignIn&flowEntry=ServiceLogin&dsh=S671990933%3A1711131933188216&theme=mn&ddm=0,phishing
https://www.nohighscores.com/,benign
https://curipod.com/,benign
https://iyisu.cn/,benign
https://see-sciencecenter.org/,benign
https://www.essilor.com/us-en/,benign
https://www.kasasmart.com:443/us,benign
https://www.vdiconference.com/,benign
https://pipingrock.com/,benign
https://tkjgaoo.cn/,benign
http://tide.co-moveaccount.com/,phishing
https://snapdrive.net/,benign
https://pro-pochi.com/smartphone/,benign
https://telstra-107250.weeblysite.com/,phishing
https://live-khl.ru/next,phishing
https://thongtacconghanoi.net/,phishing
https://www.juicylocalgirls.com/,benign
https://pub-5ecf8dfe386f493dae34d40b38324b16.r2.dev/index.html,phishing
https://bafybeiesueu4s3deoqyy3rl3oovgoot5ooaebihdefjluaj56uyki3ckbq.ipfs.cf-ipfs.com/,phishing
https://netzero-webmail-105133.weeblysite.com/,phishing
https://liquidsky.com/,benign
https://docs.google.com/presentation/d/e/2PACX-1vTjVLJEf37Zg9nN9s_hAT8veP_0PD1Tvzd6T2uzhsQZAo9wu3eDaWOL8uUm9eGW3sLrWBYKDTIPa7yS/pub?start=false&amp;loop=false&amp;delayms=3000,phishing
https://uifghyji.taplink.ws/,phishing
https://html.design/,benign
https://att-login7762.weeblysite.com/,phishing
https://tobibas.com/,benign
https://new.express.adobe.com/webpage/Fvh4EitkA3COy,phishing
https://pub-4809f9bb3a904b18bb8db978dffee83e.r2.dev/ao0003495.html,phishing
https://townline.org/,benign
https://lardi-trans.com/,benign
https://lazacode.org/,benign
https://pub-f3922f20d4c74ba1869fd3db906e3295.r2.dev/glogin.html,phishing
https://mengda999.com/,benign
https://www.nacleanenergy.com/,benign
https://cloudflare-ipfs.com/ipfs/bafkreif4ydvvlfrmg3oj7l6oy47s6qmf5ejbxd5brb2nqhodpwofiz2moe,phishing
https://qrco.de/beAKfO,phishing
https://bafybeidtbnzn4umy6nkav7qewesrrpqgfknsaeg3y5vkv5pheiddbqkhjy.ipfs.cf-ipfs.com/,phishing
https://www.lloydsbank.com/,benign
https://ipfs.eth.aragon.network/ipfs/bafybeigrrnannbjipyikpqubg45nl2jkzkzlkrl7fhmv6ocqct7veup56q,phishing
https://diligent-spot-dart.glitch.me/juice.html,phishing
https://checkra.in/,benign
https://idd-truth-79d1.yilurqr6.workers.dev/,phishing
https://websiteseochecker.com/,benign
https://pub-0e377ab24fd344118368ae252716a899.r2.dev/index.html,phishing
https://electricagenyco.com/login,benign
https://www.optimove.com/,benign
https://pakket-bpost-be.web.app/,phishing
https://docs.google.com/presentation/d/e/2PACX-1vR3IU_QgmFw11QwGzQr7Okuc0nd7ZffX8z5V8SGicEBflBoggZgQY6ZbTlzA6dhis7K_JGqiVwPp773/pub?start=false&amp;loop=false&amp;delayms=3000,phishing
https://metasupport-case1001273788.firebaseapp.com/,phishing
https://kdotts1.wixsite.com/my-site-1,phishing
https://bt-106920.weeblysite.com/,phishing
https://www.flowcode.com/404-content-mod,phishing
https://www.protector.de/,benign
https://ipfs.eth.aragon.network/ipfs/bafybeif2qkvogh5wjnvauesspjt3xafv3fdtjvfu72vddghtq4bk3q6yii/5gu3g772br7327.html,phishing
https://aomori-tourism.com/,benign
https://xfinityhfkfdjhmailer.weebly.com/,phishing
https://noteqnte02.firebaseapp.com/,phishing
https://webmail-102691.weeblysite.com/,phishing
https://unitecnologia-d4f2a.web.app/,phishing
https://www.bookrix.de/,benign
https://shxunshi.com/,benign
https://www.cameranu.nl/,benign
https://jemi.so/dkb-kundservice,phishing
https://xn--53-6kctymn8a.xn--p1ai/,benign
https://allcalc.ru/,benign
https://ioqmmfl22.ukit.me/,phishing
https://www.orange.fr/portail,benign
https://bafybeifovi7sxm4worusiwxfdqu2piiuzfjdpdwldppemmwseuzr5oa2mu.ipfs.cf-ipfs.com/,phishing
https://josephsoninstitute.org/,benign
https://www.bookmarkrush.com/,benign
https://reagan-105824.weeblysite.com/,phishing
https://vhvzrtx.cn/,benign
https://sportsontvs.net/,benign
https://telstra-102497.weeblysite.com/,phishing
https://tokyo-mew-mew.com/,benign
https://jesper.nu/,benign
https://guojinzhubao.com/,benign
https://ipfs.eth.aragon.network/ipfs/bafybeieslxelwye4oilsetng7xvssrdkotp757zmmofttr5jb5z4fuf6ce/,phishing
https://protect-a5129.firebaseapp.com/,phishing
https://accountsgoogle.chipsnomail.workers.dev/,phishing
https://atlasarchsupport.com/pages/buy-from-amazon,benign
https://wagonoffice.co.jp/,benign
https://british-communication-plc-2024.weeblysite.com/,phishing
https://bccancerfoundation.com/,benign
https://www.ipic.com:443/,benign
https://www.okd.io/,benign
https://www.customink.com/,benign
https://new.express.adobe.com/webpage/oCZePiqlKML7R,phishing
https://k4nc05mzllltq2mweyywzkndc3zabgaaaaaadlg5b.weebly.com/,phishing
https://ahbhoghrl.firebaseapp.com/,phishing
https://attt-107422.weeblysite.com/,phishing
https://traspirasi.com/,benign
https://nologostudio.ru/,benign
https://xt635.cn/,benign
https://xbeta.info/,benign
https://new.express.adobe.com/webpage/YDNOu9I0izxdJ,phishing
https://www.richardcarrier.info/,benign
https://w2g.tv/,benign
https://inshahahatyuiuuytddtfyuiojhvyfctdxrctvyguhijoihuytrdfy.pages.dev/,phishing
https://www.nobroker.in/,benign
https://forum.xcitefun.net/,benign
https://bitly.ws,phishing
https://aboev-a676.sviooeesmmttan.workers.dev/,phishing
https://bashi.standard.us-east-1.oortech.com/filese/Monday.html,phishing
https://edrqkiz.cn/,benign
https://sabsta.jp/,benign
https://www.notaristarieven.nl/,benign
https://www.ilmateenistus.ee/,benign
https://pub-ae3d7ca94e9a46de8b99e02f52720f08.r2.dev/chriss.html,phishing
https://vitamir.kz/,benign
https://tukofertas.com.br/p/,phishing
https://soumya252000.github.io/Netflix/,phishing
https://www.littlechapel.com/,benign
https://sign-in-att-104798.weeblysite.com/,phishing
https://bafybeibv2niukckbv2mu4nuxv52jz7c4fje37kjuipuvlhdfhmjwuupyra.ipfs.cf-ipfs.com/,phishing
https://c0266.top/,phishing
https://att-109064.weeblysite.com/,phishing
https://skyaviationholdings.com/,benign
https://docs.google.com/presentation/d/e/2PACX-1vRvL6ryJOJW48oY8PmPJxPupgFf39cig5s8Mbo83WLEr-k1q2PheVYUUDOEIyej1oweNIh7abvB1fMv/pub?start=false&loop=false&delayms=3000&slide=id.p%3E*,phishing
https://admin.allegros.shop/admin/login/index.html,phishing
http://seguridad-bancolombia.012.zya.me/?i=1,phishing
https://attworldmanagementiee.weebly.com/,phishing
https://attdeskservertyurx.weebly.com/,phishing
https://wpgurus.net/,benign
https://cloudflare-ipfs.com/ipfs/bafybeidvejbeiqxmrohyxuoyt54ld3y4uq63xkdqk66ra4xdmbzfcq5eeu/pegg.html/,phishing
https://www.sccs.pl/,benign
https://net9386366376.wixsite.com/my-site,phishing
https://confirmation-appeal.start.page/,phishing
https://www.paperrater.com/,benign
https://terfanfranck.wixsite.com/my-site,phishing
https://docs.google.com/presentation/d/e/2PACX-1vRlPpGkxCno64oPXsXDR1SPsIs0VJ45DGJInoetie4G0wHmWWzoVyHcd-QzTWIN_cmR5LdLiSn_-XRs/pub?start=false&amp;loop=false&amp;delayms=3000&amp;pli=1&amp;slide=id.p,phishing
https://bafybeieqy3hmmbpqq7b5kmkiun3maf37f7ebdqrygnlnclduwagxho7cja.ipfs.cf-ipfs.com/,phishing
https://webmailserverautnethicationdomainhostingwebmailserver04.pages.dev/,phishing
https://new.express.adobe.com/webpage/JLnx2Wb6dMUgw,phishing
https://docs.google.com/presentation/d/e/2PACX-1vTtsI0BttpagbWums5TmhFdZ3Z6_MHeQYq4MWqnXGHkOaVGg6CKTt1CfqZHLHftA43hUpI9Fl7fdBjx/pub?start=false&loop=false&delayms=3000&slide=id.p,phishing
https://urheasz.com/,phishing
https://www.toptal.com/developers/keycode,benign
https://jianyue2018.com/,benign
https://miamiidadecollege.ukit.me/,phishing
https://thefoundersnotify.firebaseapp.com/,phishing
http://buscat.cat/.mix/onlinefreeTonline/onlinefree/kunden/tonline/oauth2/auth12a1.html,phishing
https://blessmydress.ru/,benign
https://sciter.com/,benign
https://www.kaeser.com/int-en,benign
https://bafybeiga27omd7a4ynaljurdobmbfc4nz7tb4k3k5uxjww2xzgkru57npm.ipfs.cf-ipfs.com/images/,phishing
https://movieplotholes.com/,benign
https://asf.be/,benign
https://www.mit-sicherheit-am-wasser.de/,benign
https://sroialt-streipp-clautts.yolasite.com/,phishing
https://www.ccisabroad.org/,benign
https://viamarket.top/,benign
https://archief.amsterdam/,benign
https://www.independentrestaurantcoalition.com,benign
http://www.allegromusique.fr/,benign
https://cloudflare-ipfs.com/ipfs/bafybeid62doxwud3233hwgtl4c6ajdchmqlzbwawtq6276ll3p6vcm3qxm,phishing
https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fsites.google.com%2Fview%2Fasistenciavirtual24hrs%2Finicio&followup=https%3A%2F%2Fsites.google.com%2Fview%2Fasistenciavirtual24hrs%2Finicio&ifkv=ARZ0qKJvDQFTmsX3wrdDLHo1Yw2fx6n4vXPEe8lnxyQ4G19ff_V8MFQb4gJuRHbodcpOmkEkV-50qw&osid=1&passive=1209600&flowName=GlifWebSignIn&flowEntry=ServiceLogin&dsh=S906283561%3A1711131637525080&theme=mn&ddm=0,phishing
https://challenge-01-captcha-251959.firebaseapp.com/,phishing
https://www.vrs.org.uk/,benign
https://www.regencychess.co.uk/,benign
https://velvetescape.com/,benign
https://4309-webmail-main-csi.weebly.com/,phishing
https://islonline.net/users/main/join.html,benign
https://telegrem-a.com/,phishing
https://hr-home.co.uk/,benign
http://optikgeneral.com/Webmail/22/Webmail/webmail.php,phishing
https://www.fiercepharma.com/,benign
http://43.159.37.67/v3/signin/identifier?amp%3Bfollowup=https%3A%2F%2Faccounts.google.com%2F%3F&amp%3Bifkv=AWnogHfOQe8MAypLcR9jS8ycwHP8v4X9tgIMrvkemQyfzMiHlwwGPHH4g5awKHWYW2LssdNvAXIBog&amp%3Bpassive=1209600&amp%3Bxrealip=107.178.237.10&continue=https%3A%2F%2Faccounts.google.com%2F%3F&xrealip=34.85.206.122&flowName=GlifWebSignIn&flowEntry=ServiceLogin&ifkv=ARZ0qKJu_RV5DQoIlsSXHh6jSMqBJMbewT7bGnjtPqAtLMTRRNVWzyiT7L3BCQnHft16GtoORr1f5Q&dsh=S-100064281%3A1711131490544093&theme=mn&ddm=0,phishing
https://www.autopartskart.com/,benign
https://100procent-yoga.com/,benign
https://amsilekosss.boxmode.io/,phishing
https://stoeltingco.com/,benign
https://global.kyocera.com/,benign
https://zhuoyuefu.com/,benign
https://mksidjfnu83482019jmsndjfu854982sbdhn2.pages.dev/,phishing
https://scienceeurope.org/,benign
https://dlawas.info/,benign
https://xn----7sbaabhbr4akt3bn.website/,benign
https://positiv.ngo/,benign
https://cloudflare-ipfs.com/ipfs/bafybeihz6niqvsohtynzwf2i45fg7zkex25jrrc4r5ph7y7fdfrrilqqtq/Mine.html,phishing
https://appsweb-server787.pages.dev/,phishing
https://ipfs.eth.aragon.network/ipfs/bafybeidz4usa6d2xa2pkl5tbnvyc57m7csvfh35z53uqus76zt6mncjbje,phishing
https://botsfor.no/,benign
https://elpuertoonlinerd.com/,phishing
https://cloudflare-ipfs.com/ipfs/bafybeibq45yfurygwwztba76x43d7tkt5cmu4jo56pdj2oxvvti5bjh4qi/,phishing
https://bafybeifkih44tdohoctn4akp77iqgn24lbsi2gobuoffzdrycwdsepdahm.ipfs.cf-ipfs.com/rfq_2.html,phishing
https://gaistudio.cn/,benign
https://new.express.adobe.com/webpage/L0gTSr3q4ZKeO,phishing
https://update-ac-9496.formaloo.net/att6,phishing
https://m.smyd.jp/,benign
https://mp4.center/,benign
https://qrco.de/bej6sh,phishing
https://legimus.se/,benign
https://www.vipbodrumtransfer.com/,benign
https://sugargeekshow.com/,benign
https://kincir86oke.com/,benign
http://ww25.broncoii.club/?subid1=20240323-0455-5726-9530-953f1436f4ec,benign
https://aq3d.com/,benign
https://elhrqli.cn/,benign
http://43.156.237.181/v3/signin/identifier?dsh=S-838725356%3A1679418207367048&amp%3Bfollowup=https%3A%2F%2Faccounts.google.com%2F%3F&amp%3Bifkv=AWnogHfpiLmKLlqKPjn36xRYrlbb5WvqBut6sUaCyqclMZDUuVwFou5j1FHgrdjUu4vQptOv3rpolw&amp%3Bpassive=1209600&amp%3Bxrealip=107.178.231.253&continue=https%3A%2F%2Faccounts.google.com%2F%3F&xrealip=34.198.46.118&flowName=WebLiteSignIn&flowEntry=ServiceLogin&ifkv=AWnogHcNoaGjmfiVk35OgepKI6qjQ2Ly4rUceJjdUxWtcDZjGwlJ_RB8TxaOf6_ttFK0AHx2yobWow,phishing
https://www.alexandergroup.com/,benign
https://domaingrantedexpaculationsuporteddomains01.pages.dev/,phishing
https://www.alaskarailroad.com/,benign
https://www.rt201.de/,benign
https://www.codarts.nl/,benign
https://jery.formstack.com/forms/step_forms,phishing
https://ipfs.eth.aragon.network/ipfs/bafybeicdv6wvyuhybvf3htmdkcpp7scfw7wq65syuimtv3mslcqhohogla/,phishing
https://docs.google.com/forms/d/e/1FAIpQLSeP4A21rInczB2HtSeZt-D44My7bUWWPATXg2QDBPllxhx2_w/viewform?usp=send_form,phishing
https://bafybeidciosjhfqkqa5cwbqpussqs6euwbpug34mizup3b73gqb7fauwci.ipfs.cf-ipfs.com/Qr4NVs0hM.html,phishing
https://metrr.ru/company/reviews/swiss/login.php,phishing
https://new.express.adobe.com/webpage/pyZ4R8mNfvJ1S,phishing
https://www.somic-elec.com/,benign
https://cloudflare-ipfs.com/ipfs/bafybeif5oktpv66todm5ey2mbt5woh45cksn2yjklugsafzuizp2kwmivm/hgeuf7538683hcfgu7.html,phishing
https://sites.google.com/view/384902912/accueil,phishing
https://musictechteacher.com/,benign
https://fieshugehjsuiotacescgyu.pages.dev/,phishing
https://docs.google.com/presentation/d/e/2PACX-1vR0qMWiC0uCqvHwvSG4B1EvX6KC1vpY0mkZIZlbDsymAaAHuKkxNFQlc0QGU1INRKuoDxZnQXvRs-oS/pub?start=false&loop=false&delayms=3000,phishing
https://docs.google.com/presentation/d/e/2PACX-1vS-9oEFJL34cudUaD-vjNzFN3tDbd7mWvFMg8ZOPPvOfH6mYXm4GTajO72LezF57cpdfpG2mn9SaSHj/pub?start=false&loop=false&delayms=3000,phishing
https://bulkfr8.com/,benign
https://www.biano.nl/,benign
http://personasbancobcr.iceiy.com/,phishing
https://ae0be76a.f27ae0085b7b841aecc4fa2f.workers.dev/,phishing
https://www.simplifyllc.com/,benign
https://www.danielboulud.com/,benign
https://techlomedia.in/,benign
https://whjrwl.com/,benign
https://www.aeon.com/,phishing
https://ipfs.eth.aragon.network/ipfs/bafybeiatig5ahcljgcgdlqjraqk62vpfy35rk57lu6n4rmxwr5rhq2fxym/,phishing
https://www.beachesjazz.com/,benign
https://docs.google.com/presentation/d/e/2PACX-1vQRryjVrxeFfBT7DaoBaXumC6640ZWaJe9PXXUNZADehY4jE7pUgWaxPrJaktswHLClM811CBD4TCFE/pub?start=false&amp;loop=false&amp;delayms=3000&amp;pli=1&amp;slide=id.p,phishing
https://bafybeiblcoqxhk2ytl7lcac7nl5uzybuctsl7xy75wot56yvnu6fkyg3ma.ipfs.cf-ipfs.com/,phishing
https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fsites.google.com%2Fview%2Fimfbrisoeb%2Fp%25C3%25A1gina-principal&followup=https%3A%2F%2Fsites.google.com%2Fview%2Fimfbrisoeb%2Fp%25C3%25A1gina-principal&ifkv=ARZ0qKKt8QnSvFbl9DfoTC6wWh_zk5hCVBy4z4I44kZ1ZwcDDfmunqanpmVsKvEpzSR4X9s93M19&osid=1&passive=1209600&flowName=GlifWebSignIn&flowEntry=ServiceLogin&dsh=S1057997197%3A1711131782180747&theme=mn&ddm=0,phishing
https://new.express.adobe.com/webpage/jwvOBMEl4CxWV,phishing
https://schoolnet.ca/,benign
https://langkequan.com/,benign
https://www.bremen.de/,benign
http://flyairprestige.com/images/site/usps/USPS/,phishing
https://www.viply.de/,benign
https://cloud102.hostgator.com:2096/cpsess7481100069/3rdparty/roundcube/#NOP,phishing
https://att-102237.weeblysite.com/,phishing
https://www.kurzy.cz/,benign
https://ufa365.football/,benign
https://www.soscisurvey.de/,benign
https://att-15594.weeblysite.com/,phishing
https://873482418024-29jungspl.start.page/,phishing
https://bafybeiccipjfiyizccxuvn2jl4df4no6jmedy5ntrz3trlv3hpwrafmqlq.ipfs.cf-ipfs.com/,phishing
https://chongqingwyqp.com/,benign
http://newburycafe.co.za/Webmail/0/Webmail/webmail.php,phishing
https://fireskyresort.com/,benign
http://jiophones.epizy.com/,phishing
https://www.zingerbug.com/,benign
https://ipfs.io/ipfs/QmbVXSFw3YYAYF5vuzdQu3Bq1C3nSNuKPPLPaCmryorTZm,phishing
https://www.cadeautjes.nl/,benign
https://docs.google.com/presentation/d/e/2PACX-1vQKasmIQ8qMLdGlagfUPgHecwBNaDklOuuFRl8bWlBUywbB-ODIoT-aHhCezJYYvYE1f1CY5PL2P0_6/pub?start=false&loop=false&delayms=3000,phishing
https://www.bnaibrith.ca/,benign
https://3inone.com/,benign
https://www.flyflv.com/,benign
https://adop.cc/,benign
https://metforminl.com/,benign
https://www.debeers.com/en-us/home,benign
https://piolapiopio.weebly.com/,phishing
https://new.express.adobe.com/webpage/UDfQFkRsLZcEO,phishing
https://alisachilders.com/,benign
https://woay.com/,benign
https://servidordecorreo.weebly.com/,phishing
https://metafb-wpyy1ic.web.app/,phishing
https://www.homesicktexan.com/,benign
https://docs.google.com/presentation/d/e/2PACX-1vQFGgLK84UuiAVeoT8P4Ro1mU0aPhJvLtDBuES0zEprYuiF2TLpQU2AYUzTahHgsD74EWDiIKc7xGA0/pub?start=false&loop=false&delayms=3000&slide=id.p,phishing
https://disruptiveadvertising.com/,benign
https://webde-100799.weeblysite.com/,phishing
https://solitary-bush-3ae0.krystalphy.workers.dev/,phishing
https://is.gd/nDzIB8,phishing
https://lyten.com/,benign
https://porezna-uprava-4b978.firebaseapp.com/,phishing
https://credlcoops.herospark.co/,phishing
https://www.joka.de/joka-parkett-laminat-teppich-designboeden-und-mehr.html,benign
https://lumex.com/,benign
https://t.ly/Tc5FZ,phishing
https://cloudflare-ipfs.com/ipfs/QmV1Y7Zqan39MpKqzjTLAUa2BcBQCky8MCanR7KYbxzQVk/GM.html,phishing
https://somoscorujasbraz.blogspot.com/?m=1,phishing
https://email-signature-kefi.web.app/,phishing
https://earjena.cn/,benign
https://ecachockey.com/sports/mhockey,benign
https://thebarentsobserver.com/en,benign
https://cookieinformation.com/,benign
https://www.skoda.at/,benign
https://mitelefe.com/,benign
https://ipfs.eth.aragon.network/ipfs/bafybeigsdpinf5msqrbfmxicfeeernufezp6nk3ake4yesng7pm2z3ivuy/,phishing
https://john-azaqh.formstack.com/forms/roundcube_webmail,phishing
https://slackat.cn/,benign
https://www.breathewellbeing.in:443/,benign
https://docs.google.com/presentation/d/e/2PACX-1vTd1FJARmB8s6XEnmGuFttyry6WTw66vfLf7VAQjIXe7dGZsMdAGYdpnm86L4mxvdck38W0tBe7mMKv/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,phishing
https://hubt.edu.vn/,benign
https://normalnameserverfreerecomandstionhostingdomail03.pages.dev/,phishing
https://tylwythteg.com/,benign
https://jaas.ac.cn/,benign
https://docs.google.com/presentation/d/e/2PACX-1vR1d6zR0pfwOLcNNarwe3HDqAdrFd4g3RB_5M7GWea_-DC8Jr72w4p2x1mPL2wAw4cM1VeCPp99Yi_L/pub?start=false&amp;loop=false&amp;delayms=3000,phishing
https://new.express.adobe.com/webpage/fgFvnHQmXOzaK,phishing
https://t.me/usainternalrevenueservices,phishing
https://lo-barnechea-6a202.web.app/,phishing
https://docs.google.com/presentation/d/e/2PACX-1vTO63XolDHSfCeqmzHrmU79TmWgL-x3xl5BbWFUmsB6CMPFRZ8cYQ1Nz389lMGeEFNF0_t3kk3FA9hW/pub?start=false&amp;loop=false&amp;delayms=3000,phishing
https://www.tefl.org/,benign
https://www.1lurer.am/hy,benign
https://jflex.de/,benign
https://www.abbevilleinstitute.org/,benign
https://www.magiclinks.com/,benign
https://pggood.pages.dev/,benign
https://ai-xvi.firebaseapp.com/,phishing
https://egvergh.weebly.com/,phishing
https://www.stock-analysis-on.net/,benign
https://www.lessontutor.com/,benign
https://www.resursecrestine.ro/,benign
https://cloudflare-ipfs.com/ipfs/bafybeihj5xkwrrc54j2vdpgxg73bzutg6xscwsxdz7mvmledfckwgxcykm,phishing
https://www.bioethanolcarburant.com/,benign
https://westlake-tx.org/,benign
https://cloudflare-ipfs.com/ipfs/QmQ64JdsVVShsmJoGPXwbBxaLXgX1RhyGVStfphbMv569f/camellionianlsationwss.html,phishing
https://vpninfoblog.com/,benign
https://secmainnetconnect.pages.dev/,phishing
https://bt-internet-109900.weeblysite.com/,phishing
http://usps-rst.shop/,phishing
https://nsd.co.id/,benign
https://qrco.de/beC2UR,phishing
https://airjordantrade.com/,benign
https://hub-injective-network.web.app/app/,phishing
https://www.ccboe.com/,benign
https://thebootsmania.com/,benign
https://btinternet1online10.weebly.com/,phishing
https://preventsenior.site/,phishing
https://gobiztech.com/,benign
https://kshifun.com/,benign
https://celebridadesup.com/,benign
https://firstorion.com/,benign
https://longlinmo.com/,benign
https://docs.google.com/presentation/d/e/2PACX-1vTr6ybuyka3EpJ7GlZed1g84IRROj2H5nkgHXgX6Otcy8L6AMTv3EBSOTvHQiXWaL64HZZkuELnRMfW/pub?start=false&amp;loop=false&amp;delayms=3000,phishing
https://www.ajuntament.gi/,benign
https://ytsubs.co.in/,benign
https://use2.pages.dev/,phishing
https://fraudalert-dsb.web.app/,phishing
https://docs.google.com/presentation/d/e/2PACX-1vQwHrFBpKun9zOTG6zNTHyW97somlPzVjVDWXbkEgcchR8_5egSzb2CT2H73N6NYJSFQYyyphrnzt91/pub?start=false&amp;loop=false&amp;delayms=3000,phishing
https://www.apowersoft.es/,benign
https://creativelure.com/,benign
https://multitheftauto.com/,benign
https://visittrivalley.com/,benign
https://reactivate-device-au.firebaseapp.com/,phishing
https://porsitexsafe.se/,benign
http://ww25.george-erste.sweethavenbakeryfp.com/erste/?subid1=20240323-0524-56c9-a2a5-3c8164a24ab1,phishing
https://telstra-102284.weeblysite.com/,phishing
https://juno-100505.weeblysite.com/,phishing
https://tadalafil23.us/,benign
https://antbangbang.com/,benign
https://iso-win11.com/,benign
https://zhshijia.com/,benign
http://3567898079676576.hyperphp.com/,phishing
https://hesk.com/,benign
https://estatousa.com/,benign
https://www.centrolegal.org/,benign
https://www.weidmuller.com/en/index.jsp,benign
https://uncjordan1.us/,benign
https://revolights.com/,benign
https://bsiteonline01.w3spaces.com/,phishing
https://www-web-s-mail.hubside.fr/,phishing
https://manual-metarestore.pages.dev/,phishing
https://daiict.ac.in/,benign
https://aol-mail-101873.weeblysite.com/,phishing
https://docs.google.com/presentation/d/e/2PACX-1vQxJ635_4-pZDQ3arv01FZlT8CyUNcpn8CTPCWduDWbImtzeFTbt3O4sqInnyhDlGFf8PuRgNa4DvES/pub?start=true&amp;loop=true&amp;delayms=3000,phishing
https://b6201.top/,phishing
http://mail.helponlineinfo.com/chase,phishing
https://lyoness-corporate.com/,benign
https://www.bosch.nl/,benign
https://docs.google.com/presentation/d/e/2PACX-1vTAT2S7aBkJHozy7h84N1lZk8jFmByRsihzUl5HXl5MeKgf-xv9trVZ9rye9IXBbawCFQATPcWPZBI2/pub?start=false&amp;loop=false&amp;delayms=3000,phishing
https://mapmyindia.com/,benign
https://docs.google.com/presentation/d/e/2PACX-1vSHq7Z5kIv0pkWJp5dHodBTBBt5xA4bFcBAY8DhjQpf0Gj5cOYhUBK1SzhoMLEp9U8kZikCNNBd2iyq/pub?start=true&amp;loop=true&amp;delayms=60000,phishing
https://cloudflare-ipfs.com/ipfs/bafybeigtqnnltkdpl77bqlcgavun2jdt5ryxdzi4tx2iyzp3szwuwlxzeu/,phishing
https://do-max.weebly.com/,phishing
https://www.mandarinoriental.com/en/,benign
https://att-100183.weeblysite.com/,phishing
https://bafybeieebriagjcprrliv2cod6j7f76ayoatuxfnswgc33dz2y2ao3p73m.ipfs.cf-ipfs.com/,phishing
https://nytommotion.dk/,benign
https://www.artistopia.com/,benign
https://marttinsdomaindevolopentstratagescomputerservice3.pages.dev/,phishing
https://celebcradle.com/,benign
https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fsites.google.com%2Fview%2Fcodigotw1deseguridadbanrural2z%2Fp%25C3%25A1gina-principal&followup=https%3A%2F%2Fsites.google.com%2Fview%2Fcodigotw1deseguridadbanrural2z%2Fp%25C3%25A1gina-principal&ifkv=ARZ0qKL25JdvaXRPduyst-TEMD-BS6FlVMkZkYPu1_UuE0LHheLnzmK21Xz1yInt3UF6mEbSMHyfiw&osid=1&passive=1209600&flowName=GlifWebSignIn&flowEntry=ServiceLogin&dsh=S-1878152661%3A1711131924383985&theme=mn&ddm=0,phishing
https://chavano.com/,benign
https://qrco.de/bdsLLq?trackid=XLn6MHCUPMKNsGdQATbazkPLsv02S4PLqORi0BP5zGg,phishing
